id,x,y,elevation
33297,583257.363,2323227.639,5.8
33298,583300.683,2323191.652,6.08
33299,583272.785,2323138.682,5.99
33300,582869.715,2323150.427,5.79
33301,583370.353,2323824.323,5.78
33302,583074.171,2323795.935,5.96
33303,583050.142,2324032.333,6.36
33304,583123.851,2323617.552,6.33
33305,582770.776,2324189.001,5.73
33306,583149.438,2324174.838,6.15
33307,583218.352,2324194.649,6.39
33308,583371.773,2324178.7800000003,6.29
33309,583185.6950000001,2323814.054,6.11
33310,583148.456,2323795.355,6.09
33311,583309.563,2323776.0470000003,6.0
33312,582870.473,2323865.384,6.11
33313,583000.95,2323686.022,5.87
33314,582908.703,2323180.459,5.7
33315,583323.65,2323159.0020000003,6.06
33316,583251.327,2323169.717,6.09
33317,583271.701,2323123.329,6.07
33318,583301.838,2323120.984,6.09
33319,583219.4569999999,2323889.378,6.04
33320,583328.196,2324132.0379999997,6.97
33321,583304.791,2324083.284,6.43
33322,582956.663,2323323.219,5.29
33323,582785.724,2323618.142,6.82
33324,582542.677,2323351.2,7.54
33325,582907.148,2323879.524,6.55
33326,582407.394,2323604.591,6.82
33327,582372.2220000001,2324182.3140000002,6.22
33328,582325.171,2324176.961,6.33
33329,582325.171,2324176.961,6.33
33330,582363.84,2324050.666,6.29
33331,582319.017,2324037.259,6.3
33332,582411.131,2324097.0360000003,6.32
33333,582408.629,2324137.068,5.99
33334,582506.677,2324001.098,6.07
33335,582460.624,2323999.745,5.93
33336,582534.083,2324016.9469999997,5.92
33337,582637.727,2324054.533,6.51
33338,582623.704,2324092.548,5.76
33339,582508.055,2323914.1440000003,6.66
33340,582554.55,2323932.039,6.7
33341,582448.7660000001,2323885.45,6.58
33342,582448.7660000001,2323885.45,6.58
33343,582527.021,2323878.654,6.92
33344,582458.217,2323831.836,7.77
33345,582318.719,2323897.532,5.69
33346,582318.719,2323897.532,5.69
33347,582373.536,2323840.898,6.21
33348,582373.536,2323840.898,6.21
33349,582372.402,2323780.1100000003,6.53
33350,582372.402,2323780.1100000003,6.53
33351,582422.682,2323763.498,6.92
33352,582380.719,2323727.2520000003,7.2
33353,582317.586,2323697.424,6.66
33354,582317.586,2323697.424,6.66
33355,582392.817,2323668.352,6.5
33356,582439.694,2323729.8940000003,7.65
33357,582379.2069999999,2323620.401,6.96
33358,582626.826,2323656.647,7.27
33359,582666.521,2323696.291,6.53
33360,582591.952,2323622.6670000004,7.5
33361,582738.112,2323797.282,6.34
33362,582656.243,2323419.558,7.3
33363,582920.342,2323470.7139999997,6.29
33364,582759.849,2323370.256,7.07
33365,582837.634,2323556.132,6.36
33366,582745.059,2323625.592,6.95
33367,582652.013,2323634.9790000003,7.46
33368,582539.701,2323565.988,7.54
33369,582455.536,2323438.961,6.79
33370,582452.255,2324123.2350000003,5.8
33371,583276.0819999999,2323936.7290000003,5.95
33372,582720.183,2323766.514,6.13
33373,582962.299,2323947.76,6.31
33374,582375.585,2323493.3449999997,5.81
33375,583354.878,2323282.02,5.93
33376,582301.646,2323824.96,2.37
33377,583003.163,2323408.806,6.05
33378,583188.142,2323159.188,5.88
33379,583371.654,2324035.535,6.18
33380,582631.48,2323087.142,5.99
33381,583665.471,2324193.176,5.86
33382,583952.94,2324199.0719999997,6.05
33383,583383.618,2323829.074,5.93
33384,583451.557,2324111.287,6.16
33385,583448.585,2324167.615,6.09
33386,583478.312,2324065.517,6.07
33387,583426.056,2324026.973,6.31
33388,583443.968,2323943.851,6.08
33389,583473.897,2323982.77,6.21
33390,583497.617,2324033.5420000004,6.03
33391,583490.637,2323921.744,6.15
33392,583551.217,2323973.349,5.96
33393,583466.162,2323745.234,5.83
33394,583396.862,2323640.079,5.79
33395,583452.988,2323568.6500000004,5.76
33396,583402.751,2323468.599,6.27
33397,583472.37,2323364.89,6.0
33398,583517.073,2323399.756,6.01
33399,583426.561,2323187.471,6.2
33400,583485.401,2323087.819,5.92
33401,583462.534,2323116.908,6.09
33402,583562.621,2323134.1119999997,6.21
33403,583689.797,2323086.5530000003,5.72
33404,583664.18,2323121.24,6.05
33405,583826.56,2323123.736,6.08
33406,583718.89,2323157.446,6.24
33407,583843.552,2323071.637,6.03
33408,583887.602,2323203.492,6.13
33409,584449.91,2323276.24,7.74
33410,584347.8859999999,2323293.965,6.34
33411,584346.328,2324097.465,7.31
33412,584342.272,2324123.312,7.04
33413,584401.81,2324182.63,7.29
33414,584310.855,2324056.116,7.03
33415,584241.012,2324128.245,7.12
33416,584218.804,2324066.137,6.12
33417,584200.443,2324043.9529999997,5.98
33418,584268.271,2324045.33,6.49
33419,584228.7390000001,2324016.358,6.21
33420,584275.17,2324023.23,6.6
33421,584201.992,2323901.5609999998,6.56
33422,584106.131,2323541.403,6.0
33423,584103.715,2323519.35,6.03
33424,584149.055,2323528.1859999998,6.2
33425,584295.223,2323278.787,6.21
33426,584106.308,2323230.601,5.87
33427,584130.054,2323254.7630000003,6.14
33428,584075.449,2323419.5760000004,5.94
33429,583956.084,2323405.736,6.11
33430,583712.255,2323250.083,6.15
33431,583583.801,2323302.5590000004,6.25
33432,583648.401,2323353.8770000003,6.08
33433,583625.648,2323188.588,6.05
33434,583542.591,2323362.889,6.14
33435,583642.223,2323370.0,6.05
33436,583580.956,2323455.7800000003,6.13
33437,583621.978,2323636.3389999997,5.65
33438,583691.558,2323539.291,5.95
33439,583598.156,2323710.363,5.95
33440,583712.0970000001,2323798.4790000003,6.0
33441,583611.906,2323786.507,6.21
33442,583580.469,2323833.324,5.88
33443,583688.377,2323860.5,5.9
33444,583667.4180000001,2323901.807,5.86
33445,583843.35,2323980.16,6.79
33446,583821.85,2324013.42,6.11
33447,583798.361,2323940.965,6.49
33448,583874.089,2324057.277,6.11
33449,583940.887,2324012.908,6.42
33450,583973.776,2323989.352,6.34
33451,583802.2339999999,2324097.1950000003,5.82
33452,583748.436,2324116.032,6.25
33453,583677.533,2324107.5949999997,6.12
33454,583565.035,2324128.028,6.44
33455,583579.514,2324157.506,6.09
33456,583805.728,2324171.647,5.85
33457,584042.124,2324144.187,6.33
33458,584054.78,2324124.24,6.33
33459,584153.505,2324087.918,5.95
33460,584130.627,2324107.552,5.92
33461,584172.587,2324111.381,5.95
33462,584184.95,2324060.1799999997,5.85
33463,584135.496,2324018.679,6.25
33464,584120.034,2324044.596,6.25
33465,583911.284,2323720.4680000003,6.04
33466,583964.622,2323687.6270000003,5.93
33467,583958.689,2323711.5420000004,5.91
33468,584040.28,2323652.6,6.07
33469,583999.1140000001,2323631.841,6.01
33470,583956.717,2323605.404,6.15
33471,583814.81,2323705.335,5.86
33472,583684.68,2323433.81,5.83
33473,584161.49,2323058.6799999997,6.07
33474,584326.14,2323098.455,6.42
33475,583717.05,2323638.02,5.6
33476,583791.379,2323565.2290000003,5.71
33477,584218.491,2324140.389,7.0
33478,583862.34,2323620.027,6.05
33479,584159.805,2323769.475,5.86
33480,584009.2339999999,2324203.063,6.69
33481,584143.0,2324194.71,6.92
33482,584224.385,2324204.182,7.18
33483,584217.376,2324195.048,7.17
33484,583417.49,2324202.54,6.45
33485,583510.6,2324190.84,6.1
33486,583534.4890000001,2324191.5039999997,6.05
33487,583615.754,2324192.648,6.26
33488,583570.759,2324197.323,6.14
33489,583974.075,2324188.057,6.41
33490,584372.01,2324197.77,7.35
33491,584324.63,2324199.832,7.46
33492,583395.51,2323067.79,6.6
33493,583399.674,2323177.8619999997,6.13
33494,583396.33,2323221.79,6.22
33495,583388.868,2323275.4170000004,6.31
33496,583396.88,2323367.34,5.86
33497,583387.058,2323728.25,5.91
33498,583388.139,2323905.166,6.07
33499,583390.89,2324176.59,6.45
33500,583426.92,2324150.27,6.62
33501,583411.54,2324165.282,6.44
33502,583527.35,2324169.3600000003,6.05
33503,583417.477,2324103.583,6.62
33504,583418.342,2324069.272,6.16
33505,583514.284,2324094.409,6.05
33506,583389.6,2323994.591,6.5
33507,583422.765,2323961.961,6.33
33508,583460.12,2323884.19,6.1
33509,583534.44,2323930.367,6.17
33510,583539.6,2323898.64,6.16
33511,583594.286,2323884.361,5.88
33512,583569.87,2323921.7879999997,5.84
33513,583417.91,2323797.652,5.88
33514,583484.89,2323785.23,5.77
33515,583522.45,2323813.31,5.87
33516,583519.644,2323782.912,5.9
33517,583459.537,2323832.907,6.14
33518,583480.799,2323858.277,6.15
33519,583407.752,2323766.6270000003,5.89
33520,583383.448,2323788.948,5.9
33521,583391.9569999999,2323693.216,5.9
33522,583411.421,2323729.1689999998,6.25
33523,583390.701,2323665.152,5.81
33524,583463.069,2323688.515,6.31
33525,583427.675,2323663.211,6.68
33526,583435.63,2323601.75,5.73
33527,583490.035,2323648.876,6.23
33528,583462.711,2323609.9790000003,6.02
33529,583490.88,2323535.51,6.08
33530,583418.47,2323554.7630000003,5.8
33531,583390.18,2323481.8,6.7
33532,583422.84,2323496.25,6.14
33533,583460.856,2323526.767,5.97
33534,583487.34,2323482.257,5.93
33535,583500.14,2323467.08,5.99
33536,583473.46,2323449.63,6.04
33537,583438.509,2323427.6799999997,6.05
33538,583455.1089999999,2323403.624,5.9
33539,583464.929,2323390.248,5.75
33540,583489.79,2323338.95,6.23
33541,583506.67,2323321.5,6.23
33542,583527.52,2323311.2690000003,6.28
33543,583435.253,2323304.705,6.35
33544,583414.132,2323390.3109999998,5.82
33545,583455.283,2323323.539,6.51
33546,583451.757,2323349.074,6.03
33547,583474.317,2323213.086,6.26
33548,583517.494,2323251.1289999997,6.18
33549,583475.91,2323161.2,4.58
33550,583512.66,2323216.27,5.85
33551,583553.21,2323222.81,6.16
33552,583438.62,2323235.35,2.34
33553,583445.7,2323266.9699999997,5.07
33554,583482.083,2323265.1629999997,6.29
33555,583487.43,2323134.44,6.09
33556,583571.6140000001,2323203.285,6.18
33557,583531.16,2323111.58,6.05
33558,583426.1,2323139.66,6.17
33559,583557.751,2323057.0870000003,5.91
33560,583555.392,2323090.402,6.06
33561,583604.845,2323164.2879999997,6.32
33562,583611.18,2323079.6799999997,6.05
33563,583642.76,2323113.21,6.3
33564,583658.6950000001,2323069.509,6.08
33565,583645.2220000001,2323148.64,6.13
33566,583689.927,2323142.704,6.36
33567,583763.06,2323067.69,5.91
33568,583727.41,2323058.42,6.21
33569,583791.493,2323105.566,6.02
33570,583812.06,2323064.42,6.31
33571,583881.73,2323139.39,6.53
33572,583932.062,2323063.7350000003,6.3
33573,583876.56,2323069.87,6.38
33574,583909.824,2323171.889,6.56
33575,583911.3319999999,2323158.4699999997,6.61
33576,583929.151,2323178.335,6.28
33577,583981.62,2323192.8200000003,6.42
33578,583958.21,2323094.13,6.32
33579,583836.085,2323145.5640000002,6.14
33580,583993.712,2323118.571,5.74
33581,584001.3319999999,2323150.757,5.63
33582,583997.434,2323180.6210000003,6.02
33583,583981.119,2323076.944,5.66
33584,584155.389,2323113.625,5.77
33585,584228.871,2323071.715,6.25
33586,584375.277,2323059.976,6.82
33587,584452.393,2323189.6100000003,6.93
33588,584398.562,2323162.4050000003,7.11
33589,584457.219,2323256.3389999997,7.9
33590,584443.1,2323290.1500000004,7.75
33591,584349.202,2323342.266,6.25
33592,584458.117,2323362.5810000002,7.92
33593,584442.83,2323392.1100000003,7.92
33594,584415.085,2323424.313,7.99
33595,584379.435,2323302.133,6.38
33596,584449.63,2323450.45,8.11
33597,584414.149,2323443.1799999997,7.97
33598,584382.301,2323474.299,7.95
33599,584367.16,2323511.52,7.98
33600,584332.928,2323542.05,8.19
33601,584430.04,2323504.16,8.39
33602,584439.252,2323526.174,8.54
33603,584451.523,2323589.517,8.08
33604,584423.51,2323582.4000000004,7.93
33605,584415.89,2323692.0,7.47
33606,584446.92,2323706.44,6.56
33607,584392.345,2323658.8789999997,6.67
33608,584417.639,2323877.4699999997,6.48
33609,584311.924,2323867.8770000003,6.71
33610,584366.35,2323920.73,6.79
33611,584338.959,2323888.522,6.76
33612,584307.822,2323910.816,7.2
33613,584265.948,2323946.474,7.21
33614,584437.757,2323991.0889999997,7.24
33615,584345.496,2323994.5300000003,6.96
33616,584359.028,2324008.9960000003,6.96
33617,584356.8200000001,2323962.98,7.24
33618,584431.482,2324061.7369999997,6.76
33619,584383.987,2324101.52,6.77
33620,584320.63,2324028.69,6.97
33621,584328.053,2324065.256,7.04
33622,584366.987,2324048.748,6.97
33623,584405.537,2324051.068,7.13
33624,584441.615,2324143.9850000003,7.5
33625,584452.632,2324155.687,7.4
33626,584444.406,2324204.139,8.1
33627,584301.84,2324157.91,7.14
33628,584250.67,2324175.09,7.09
33629,584314.36,2324133.6500000004,6.93
33630,584281.281,2324120.88,7.36
33631,584195.15,2324027.73,6.08
33632,584162.561,2323941.255,6.28
33633,584193.65,2323947.58,6.71
33634,584241.09,2323931.591,6.74
33635,584248.9450000001,2323922.509,7.12
33636,584231.845,2323951.332,6.6
33637,584293.4,2323890.6,7.14
33638,584253.08,2323832.9510000004,6.73
33639,584164.631,2323801.041,5.98
33640,584190.559,2323872.7139999997,6.32
33641,584159.169,2323749.884,6.03
33642,584151.729,2323660.4639999997,6.38
33643,584122.289,2323596.915,6.27
33644,584278.995,2323569.079,6.51
33645,584150.78,2323446.046,6.17
33646,584106.946,2323488.503,5.97
33647,584189.98,2323417.33,6.17
33648,584260.18,2323348.954,6.07
33649,584280.842,2323378.291,6.06
33650,584309.309,2323322.665,6.32
33651,584270.773,2323322.54,6.22
33652,584271.317,2323272.563,6.21
33653,584312.91,2323260.2010000004,6.44
33654,584322.26,2323286.4699999997,6.28
33655,584028.129,2323303.0889999997,5.98
33656,584074.16,2323328.8600000003,6.27
33657,583982.979,2323408.96,6.11
33658,584000.13,2323377.3370000003,6.51
33659,583908.004,2323380.183,6.18
33660,583970.933,2323367.304,6.5
33661,583871.275,2323288.637,6.19
33662,583667.843,2323218.056,6.22
33663,583628.135,2323255.01,6.24
33664,583700.2609999999,2323194.632,6.23
33665,583559.2390000001,2323338.115,6.15
33666,583685.755,2323457.407,5.85
33667,583646.353,2323464.268,6.36
33668,583665.0700000001,2323495.98,6.24
33669,583631.3200000001,2323518.33,5.91
33670,583652.55,2323577.77,5.87
33671,583609.55,2323552.69,5.77
33672,583563.28,2323587.04,5.76
33673,583683.375,2323602.906,5.8
33674,583521.36,2323700.45,5.9
33675,583540.344,2323731.963,5.55
33676,583567.63,2323775.1500000004,5.72
33677,583677.208,2323751.0810000002,6.15
33678,583659.08,2323723.08,6.23
33679,583666.508,2323664.554,5.51
33680,583656.247,2323812.077,6.05
33681,583695.83,2323780.554,6.23
33682,583666.384,2323786.0930000003,6.11
33683,583664.53,2323922.91,5.91
33684,583630.51,2323895.6500000004,5.85
33685,583718.463,2323906.096,6.66
33686,583710.529,2323931.225,5.96
33687,583745.281,2323957.892,6.01
33688,583781.481,2323985.432,6.05
33689,583707.53,2323952.08,5.98
33690,583757.89,2323986.4299999997,6.08
33691,583866.49,2324020.24,6.66
33692,583798.71,2323963.8,6.71
33693,583816.313,2324044.022,6.01
33694,583762.287,2324048.323,6.5
33695,583771.77,2324025.1500000004,6.47
33696,583722.249,2324069.4359999998,6.49
33697,583736.946,2324097.76,6.39
33698,583694.399,2324085.088,6.35
33699,583617.848,2324125.097,6.21
33700,583643.03,2324104.48,6.28
33701,583558.444,2324028.376,5.91
33702,583595.608,2324119.823,6.27
33703,583636.846,2324159.1210000003,6.08
33704,583949.673,2324122.675,6.92
33705,583925.56,2324119.6100000003,5.97
33706,584014.055,2324092.973,6.2
33707,584030.62,2324125.06,6.48
33708,584117.72,2324133.24,5.67
33709,584075.804,2324196.069,6.42
33710,584012.38,2324043.0,5.97
33711,583992.525,2324059.518,6.09
33712,584004.22,2324096.71,5.86
33713,584022.18,2324021.19,6.0
33714,584098.947,2324058.1380000003,6.91
33715,584186.53,2324178.126,6.99
33716,584179.04,2324138.708,6.66
33717,584126.43,2324006.88,5.91
33718,584094.759,2324044.531,6.46
33719,584088.1140000001,2323944.867,6.25
33720,584048.806,2323975.927,6.46
33721,584043.14,2323985.2,6.49
33722,583815.733,2323743.401,5.95
33723,584040.79,2323690.473,5.8
33724,584006.16,2323687.109,6.02
33725,583974.68,2323644.42,5.88
33726,583962.028,2323568.823,6.13
33727,583920.389,2323617.25,6.3
33728,583984.76,2323528.55,6.34
33729,584005.99,2323504.83,6.33
33730,584065.87,2323596.84,6.2
33731,583748.007,2323568.347,5.65
33732,583733.526,2323543.844,5.89
33733,583777.177,2323490.988,5.88
33734,583843.197,2323435.372,5.92
33735,583732.408,2323426.804,5.66
33736,583630.549,2323430.975,6.39
33737,583879.46,2323370.323,6.08
33738,583821.78,2323154.493,6.25
33739,583867.858,2323154.323,6.55
33740,583961.263,2323121.8,6.23
33741,584203.733,2323173.029,6.44
33742,584304.691,2323126.6440000003,6.23
33743,584253.378,2323223.115,5.63
33744,584241.79,2323260.9699999997,6.11
33745,584186.686,2323286.135,6.53
33746,584168.495,2323376.117,6.15
33747,584142.659,2323374.724,6.27
33748,584112.36,2323287.207,6.03
33749,584039.72,2323169.829,5.79
33750,584087.585,2323158.357,5.76
33751,584304.718,2323644.107,6.2
33752,584254.309,2323693.338,6.5
33753,584205.046,2323725.032,6.07
33754,584272.226,2323767.5779999997,6.4
33755,583932.36,2323969.0,6.3
33756,584014.03,2323912.56,6.13
33757,584050.773,2323802.734,6.19
33758,584089.02,2323809.51,6.25
33759,584091.087,2323862.699,6.37
33760,584117.943,2323782.637,5.88
33761,584072.96,2323781.1500000004,6.35
33762,584155.985,2323860.3030000003,6.15
33763,584125.374,2323882.027,6.09
33764,583915.267,2323850.5209999997,7.17
33765,583928.691,2323874.098,6.19
33766,583818.789,2323923.385,6.76
33767,583836.369,2323920.892,6.56
33768,583792.964,2323862.821,6.37
33769,583655.137,2323687.531,5.71
33770,583827.089,2323616.281,6.25
33771,583846.027,2323612.3449999997,6.23
33772,583783.95,2323618.94,5.84
33773,583914.272,2323468.0470000003,6.1
33774,584301.237,2323190.631,6.63
33775,584391.868,2323265.06,6.73
33776,584227.826,2323375.818,6.4
33777,584196.432,2323348.0609999998,6.19
33778,584346.872,2323499.571,6.27
33779,584311.215,2323504.8200000003,6.25
33780,584262.95,2323497.0700000003,6.3
33781,584198.9890000001,2323487.352,6.07
33782,584327.5970000001,2323580.89,6.21
33783,584295.271,2323620.664,6.24
33784,584365.03,2323828.386,6.42
33785,584415.5160000001,2323838.639,6.67
33786,584407.342,2323813.7630000003,6.82
33787,584294.53,2323981.0,6.38
33788,584288.255,2323997.902,6.96
33789,584319.481,2323970.316,6.98
33790,584279.08,2324092.92,6.83
33791,584199.33,2324087.33,5.97
33792,584330.667,2323435.2309999997,6.5
33793,583954.355,2323228.222,6.15
33794,583905.8200000001,2323190.77,6.32
33795,583760.372,2323193.833,6.01
33796,583742.046,2323227.881,6.03
33797,583918.963,2323771.242,6.76
33798,583974.63,2323819.19,6.21
33799,583839.68,2323785.9299999997,6.32
33800,583899.36,2323691.4129999997,6.24
33801,583913.5970000001,2323636.018,6.24
33802,583946.04,2323665.83,6.09
33803,583958.56,2323655.6100000003,6.17
33804,583894.05,2323605.99,6.14
33805,583843.447,2323831.872,6.31
33806,583915.22,2323801.33,6.45
33807,584076.91,2323705.09,5.72
33808,584124.979,2323849.499,6.47
33809,583829.637,2323191.279,6.08
33810,583773.129,2323726.849,5.78
33811,583534.18,2323164.755,5.91
33812,584207.491,2323961.0930000003,6.38
33813,583434.233,2323863.374,5.95
33814,583564.183,2323679.113,5.71
33815,583528.694,2323555.378,5.81
33816,583511.149,2323621.715,6.2
33817,583773.4,2323393.6859999998,5.88
33818,583699.5430000001,2323386.035,5.73
33819,583665.491,2323380.198,5.89
33820,583831.789,2323394.094,5.99
33821,584051.099,2323379.8770000003,6.0
33822,583684.45,2323301.762,6.01
33823,583712.138,2323113.994,6.28
33824,584390.017,2323212.438,6.59
33825,584192.71,2323974.7879999997,6.29
33826,584176.523,2323449.139,6.0
33827,584395.483,2324020.8559999997,7.12
33828,584045.02,2324075.102,6.41
33829,583784.047,2323156.833,6.1
33830,583551.13,2323274.455,6.08
33831,583593.505,2323106.965,6.14
33832,583449.578,2323074.656,6.34
33833,583808.763,2323810.407,6.4
33834,584245.369,2324004.06,6.49
33835,584162.515,2324000.562,6.32
